,song_id,artist_id,artist_name,song_name,audio_features
289,6U0PTECeSl67CbpXTFHLyh,3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven - Live At Islington Academy,"{'danceability': 0.533, 'energy': 0.648, 'key': 10, 'loudness': -7.572, 'mode': 1, 'speechiness': 0.0309, 'acousticness': 0.0107, 'instrumentalness': 0, 'liveness': 0.68, 'valence': 0.411, 'tempo': 93.885, 'type': 'audio_features', 'id': '6U0PTECeSl67CbpXTFHLyh', 'uri': 'spotify:track:6U0PTECeSl67CbpXTFHLyh', 'track_href': 'https://api.spotify.com/v1/tracks/6U0PTECeSl67CbpXTFHLyh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6U0PTECeSl67CbpXTFHLyh', 'duration_ms': 267573, 'time_signature': 4}"
290,0gJMwZJyWn0XoI3ML48BYo,3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven - Live At Shepherd's Bush Empire,"{'danceability': 0.523, 'energy': 0.787, 'key': 10, 'loudness': -6.66, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.00934, 'instrumentalness': 0, 'liveness': 0.943, 'valence': 0.376, 'tempo': 93.988, 'type': 'audio_features', 'id': '0gJMwZJyWn0XoI3ML48BYo', 'uri': 'spotify:track:0gJMwZJyWn0XoI3ML48BYo', 'track_href': 'https://api.spotify.com/v1/tracks/0gJMwZJyWn0XoI3ML48BYo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0gJMwZJyWn0XoI3ML48BYo', 'duration_ms': 270573, 'time_signature': 4}"
291,5g9JDd4daXZs5Kt6JeTfhi,3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven - Live At V Festival,"{'danceability': 0.538, 'energy': 0.724, 'key': 10, 'loudness': -7.208, 'mode': 1, 'speechiness': 0.0352, 'acousticness': 0.149, 'instrumentalness': 0, 'liveness': 0.926, 'valence': 0.394, 'tempo': 93.945, 'type': 'audio_features', 'id': '5g9JDd4daXZs5Kt6JeTfhi', 'uri': 'spotify:track:5g9JDd4daXZs5Kt6JeTfhi', 'track_href': 'https://api.spotify.com/v1/tracks/5g9JDd4daXZs5Kt6JeTfhi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5g9JDd4daXZs5Kt6JeTfhi', 'duration_ms': 302053, 'time_signature': 4}"
292,0haLGdDGqQiq5xa1lhnQ7z,3AQRLZ9PuTAozP28Skbq8V,The Script,The Man Who Can't Be Moved,"{'danceability': 0.612, 'energy': 0.619, 'key': 10, 'loudness': -5.038, 'mode': 1, 'speechiness': 0.0255, 'acousticness': 0.442, 'instrumentalness': 0, 'liveness': 0.0976, 'valence': 0.357, 'tempo': 99.897, 'type': 'audio_features', 'id': '0haLGdDGqQiq5xa1lhnQ7z', 'uri': 'spotify:track:0haLGdDGqQiq5xa1lhnQ7z', 'track_href': 'https://api.spotify.com/v1/tracks/0haLGdDGqQiq5xa1lhnQ7z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0haLGdDGqQiq5xa1lhnQ7z', 'duration_ms': 242107, 'time_signature': 4}"
293,1O1jL8KADVuUbDF7Z72U9I,3AQRLZ9PuTAozP28Skbq8V,The Script,The Man Who Can't Be Moved,"{'danceability': 0.612, 'energy': 0.619, 'key': 10, 'loudness': -5.038, 'mode': 1, 'speechiness': 0.0255, 'acousticness': 0.442, 'instrumentalness': 0, 'liveness': 0.0976, 'valence': 0.357, 'tempo': 99.897, 'type': 'audio_features', 'id': '1O1jL8KADVuUbDF7Z72U9I', 'uri': 'spotify:track:1O1jL8KADVuUbDF7Z72U9I', 'track_href': 'https://api.spotify.com/v1/tracks/1O1jL8KADVuUbDF7Z72U9I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1O1jL8KADVuUbDF7Z72U9I', 'duration_ms': 242107, 'time_signature': 4}"
294,4Imvg7eK2tir79EfZ3qYs3,3AQRLZ9PuTAozP28Skbq8V,The Script,We Cry - Live at Nokia Green Room,"{'danceability': 0.468, 'energy': 0.948, 'key': 7, 'loudness': -5.727, 'mode': 0, 'speechiness': 0.133, 'acousticness': 0.204, 'instrumentalness': 0, 'liveness': 0.935, 'valence': 0.5, 'tempo': 92.055, 'type': 'audio_features', 'id': '4Imvg7eK2tir79EfZ3qYs3', 'uri': 'spotify:track:4Imvg7eK2tir79EfZ3qYs3', 'track_href': 'https://api.spotify.com/v1/tracks/4Imvg7eK2tir79EfZ3qYs3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Imvg7eK2tir79EfZ3qYs3', 'duration_ms': 196067, 'time_signature': 4}"
295,2l5ymyr0cTgbVYHtZv1SFD,3AQRLZ9PuTAozP28Skbq8V,The Script,We Cry,"{'danceability': 0.555, 'energy': 0.881, 'key': 7, 'loudness': -4.604, 'mode': 0, 'speechiness': 0.0642, 'acousticness': 0.0479, 'instrumentalness': 0, 'liveness': 0.349, 'valence': 0.663, 'tempo': 91.883, 'type': 'audio_features', 'id': '2l5ymyr0cTgbVYHtZv1SFD', 'uri': 'spotify:track:2l5ymyr0cTgbVYHtZv1SFD', 'track_href': 'https://api.spotify.com/v1/tracks/2l5ymyr0cTgbVYHtZv1SFD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2l5ymyr0cTgbVYHtZv1SFD', 'duration_ms': 223440, 'time_signature': 4}"
296,5h3EE1ksIOWLK21Gx4HmiC,3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven,"{'danceability': 0.632, 'energy': 0.651, 'key': 10, 'loudness': -5.754, 'mode': 1, 'speechiness': 0.0243, 'acousticness': 0.148, 'instrumentalness': 0, 'liveness': 0.084, 'valence': 0.505, 'tempo': 94.026, 'type': 'audio_features', 'id': '5h3EE1ksIOWLK21Gx4HmiC', 'uri': 'spotify:track:5h3EE1ksIOWLK21Gx4HmiC', 'track_href': 'https://api.spotify.com/v1/tracks/5h3EE1ksIOWLK21Gx4HmiC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5h3EE1ksIOWLK21Gx4HmiC', 'duration_ms': 260653, 'time_signature': 4}"
297,7db3gG84hWwYj1TPEtdTih,3AQRLZ9PuTAozP28Skbq8V,The Script,Breakeven,"{'danceability': 0.632, 'energy': 0.651, 'key': 10, 'loudness': -5.754, 'mode': 1, 'speechiness': 0.0243, 'acousticness': 0.148, 'instrumentalness': 0, 'liveness': 0.084, 'valence': 0.505, 'tempo': 94.026, 'type': 'audio_features', 'id': '7db3gG84hWwYj1TPEtdTih', 'uri': 'spotify:track:7db3gG84hWwYj1TPEtdTih', 'track_href': 'https://api.spotify.com/v1/tracks/7db3gG84hWwYj1TPEtdTih', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7db3gG84hWwYj1TPEtdTih', 'duration_ms': 260653, 'time_signature': 4}"
298,3ibYzq7IPZiy4quJgEq7Cy,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,Bad Habits,"{'danceability': 0.809, 'energy': 0.872, 'key': 11, 'loudness': -5.015, 'mode': 0, 'speechiness': 0.0341, 'acousticness': 0.0407, 'instrumentalness': 4.34e-05, 'liveness': 0.355, 'valence': 0.572, 'tempo': 126.03, 'type': 'audio_features', 'id': '3ibYzq7IPZiy4quJgEq7Cy', 'uri': 'spotify:track:3ibYzq7IPZiy4quJgEq7Cy', 'track_href': 'https://api.spotify.com/v1/tracks/3ibYzq7IPZiy4quJgEq7Cy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ibYzq7IPZiy4quJgEq7Cy', 'duration_ms': 232123, 'time_signature': 4}"
299,5Mz8kAuUcGRoznZpnVlKpr,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,Uptown Funk (feat. Bruno Mars),"{'danceability': 0.853, 'energy': 0.651, 'key': 0, 'loudness': -5.851, 'mode': 1, 'speechiness': 0.0846, 'acousticness': 0.0101, 'instrumentalness': 6.75e-05, 'liveness': 0.0339, 'valence': 0.947, 'tempo': 114.996, 'type': 'audio_features', 'id': '5Mz8kAuUcGRoznZpnVlKpr', 'uri': 'spotify:track:5Mz8kAuUcGRoznZpnVlKpr', 'track_href': 'https://api.spotify.com/v1/tracks/5Mz8kAuUcGRoznZpnVlKpr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Mz8kAuUcGRoznZpnVlKpr', 'duration_ms': 269320, 'time_signature': 4}"
300,7moCdtQSYiVX8sRZ91tB8x,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,About You,"{'danceability': 0.616, 'energy': 0.818, 'key': 6, 'loudness': -5.606, 'mode': 1, 'speechiness': 0.381, 'acousticness': 0.0862, 'instrumentalness': 0.068, 'liveness': 0.259, 'valence': 0.546, 'tempo': 104.974, 'type': 'audio_features', 'id': '7moCdtQSYiVX8sRZ91tB8x', 'uri': 'spotify:track:7moCdtQSYiVX8sRZ91tB8x', 'track_href': 'https://api.spotify.com/v1/tracks/7moCdtQSYiVX8sRZ91tB8x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7moCdtQSYiVX8sRZ91tB8x', 'duration_ms': 236000, 'time_signature': 4}"
301,1UmQrjcdTlI9pxT1gzU1Xa,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Something For Nothing,"{'danceability': 0.756, 'energy': 0.75, 'key': 10, 'loudness': -6.193, 'mode': 0, 'speechiness': 0.128, 'acousticness': 0.157, 'instrumentalness': 3.7e-05, 'liveness': 0.377, 'valence': 0.749, 'tempo': 87.987, 'type': 'audio_features', 'id': '1UmQrjcdTlI9pxT1gzU1Xa', 'uri': 'spotify:track:1UmQrjcdTlI9pxT1gzU1Xa', 'track_href': 'https://api.spotify.com/v1/tracks/1UmQrjcdTlI9pxT1gzU1Xa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1UmQrjcdTlI9pxT1gzU1Xa', 'duration_ms': 164318, 'time_signature': 4}"
302,2hL5x4EQmP5TCLrBhjB1oj,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,One In A Million,"{'danceability': 0.757, 'energy': 0.678, 'key': 9, 'loudness': -7.459, 'mode': 1, 'speechiness': 0.156, 'acousticness': 0.595, 'instrumentalness': 3.98e-05, 'liveness': 0.23, 'valence': 0.553, 'tempo': 101.058, 'type': 'audio_features', 'id': '2hL5x4EQmP5TCLrBhjB1oj', 'uri': 'spotify:track:2hL5x4EQmP5TCLrBhjB1oj', 'track_href': 'https://api.spotify.com/v1/tracks/2hL5x4EQmP5TCLrBhjB1oj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2hL5x4EQmP5TCLrBhjB1oj', 'duration_ms': 192624, 'time_signature': 4}"
303,0jlJ78sW0pCCSxDw2yKe4A,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Friends,"{'danceability': 0.674, 'energy': 0.817, 'key': 11, 'loudness': -3.924, 'mode': 0, 'speechiness': 0.0918, 'acousticness': 0.0187, 'instrumentalness': 0.000506, 'liveness': 0.901, 'valence': 0.745, 'tempo': 129.059, 'type': 'audio_features', 'id': '0jlJ78sW0pCCSxDw2yKe4A', 'uri': 'spotify:track:0jlJ78sW0pCCSxDw2yKe4A', 'track_href': 'https://api.spotify.com/v1/tracks/0jlJ78sW0pCCSxDw2yKe4A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0jlJ78sW0pCCSxDw2yKe4A', 'duration_ms': 219888, 'time_signature': 4}"
304,3LG5h1QIvHZkChgmc2MVGq,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,With You,"{'danceability': 0.606, 'energy': 0.764, 'key': 4, 'loudness': -5.94, 'mode': 0, 'speechiness': 0.0312, 'acousticness': 0.0189, 'instrumentalness': 2.47e-05, 'liveness': 0.0955, 'valence': 0.691, 'tempo': 150.034, 'type': 'audio_features', 'id': '3LG5h1QIvHZkChgmc2MVGq', 'uri': 'spotify:track:3LG5h1QIvHZkChgmc2MVGq', 'track_href': 'https://api.spotify.com/v1/tracks/3LG5h1QIvHZkChgmc2MVGq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3LG5h1QIvHZkChgmc2MVGq', 'duration_ms': 186000, 'time_signature': 4}"
305,7tx0NDsCViutjOyd1c4A28,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Not Alone,"{'danceability': 0.68, 'energy': 0.721, 'key': 7, 'loudness': -6.21, 'mode': 1, 'speechiness': 0.0355, 'acousticness': 0.00538, 'instrumentalness': 0.000216, 'liveness': 0.0679, 'valence': 0.267, 'tempo': 122.0, 'type': 'audio_features', 'id': '7tx0NDsCViutjOyd1c4A28', 'uri': 'spotify:track:7tx0NDsCViutjOyd1c4A28', 'track_href': 'https://api.spotify.com/v1/tracks/7tx0NDsCViutjOyd1c4A28', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7tx0NDsCViutjOyd1c4A28', 'duration_ms': 215447, 'time_signature': 4}"
306,78W8wiUIlQ2SnWY9TVowKZ,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Back Where I Belong (feat. Avicii),"{'danceability': 0.497, 'energy': 0.865, 'key': 0, 'loudness': -3.19, 'mode': 1, 'speechiness': 0.0644, 'acousticness': 0.0306, 'instrumentalness': 0.0679, 'liveness': 0.443, 'valence': 0.595, 'tempo': 125.96, 'type': 'audio_features', 'id': '78W8wiUIlQ2SnWY9TVowKZ', 'uri': 'spotify:track:78W8wiUIlQ2SnWY9TVowKZ', 'track_href': 'https://api.spotify.com/v1/tracks/78W8wiUIlQ2SnWY9TVowKZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78W8wiUIlQ2SnWY9TVowKZ', 'duration_ms': 174203, 'time_signature': 4}"
307,04LHuPqOMSpnHFaziPq1qO,3H7Ez7cwaYw4L3ELy4v3Lc,Håkan Hellström,Din tid kommer - Otto Knows Remix,"{'danceability': 0.542, 'energy': 0.862, 'key': 2, 'loudness': -4.423, 'mode': 1, 'speechiness': 0.0969, 'acousticness': 0.251, 'instrumentalness': 0.000122, 'liveness': 0.111, 'valence': 0.441, 'tempo': 128.024, 'type': 'audio_features', 'id': '04LHuPqOMSpnHFaziPq1qO', 'uri': 'spotify:track:04LHuPqOMSpnHFaziPq1qO', 'track_href': 'https://api.spotify.com/v1/tracks/04LHuPqOMSpnHFaziPq1qO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/04LHuPqOMSpnHFaziPq1qO', 'duration_ms': 286875, 'time_signature': 4}"
308,7MzAehNhyEjFSxsXW3CeWz,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Dying for You (feat. Lindsey Stirling & Alex Aris) - The Him Remix,"{'danceability': 0.674, 'energy': 0.866, 'key': 7, 'loudness': -6.401, 'mode': 0, 'speechiness': 0.171, 'acousticness': 0.0257, 'instrumentalness': 0.00108, 'liveness': 0.315, 'valence': 0.311, 'tempo': 125.019, 'type': 'audio_features', 'id': '7MzAehNhyEjFSxsXW3CeWz', 'uri': 'spotify:track:7MzAehNhyEjFSxsXW3CeWz', 'track_href': 'https://api.spotify.com/v1/tracks/7MzAehNhyEjFSxsXW3CeWz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MzAehNhyEjFSxsXW3CeWz', 'duration_ms': 288000, 'time_signature': 4}"
309,59A6lBd9QmcD8rQTZPj1xD,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Dying for You (feat. Alex Aris) - Radio Edit,"{'danceability': 0.686, 'energy': 0.582, 'key': 10, 'loudness': -6.088, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.489, 'instrumentalness': 8.09e-06, 'liveness': 0.082, 'valence': 0.437, 'tempo': 121.97, 'type': 'audio_features', 'id': '59A6lBd9QmcD8rQTZPj1xD', 'uri': 'spotify:track:59A6lBd9QmcD8rQTZPj1xD', 'track_href': 'https://api.spotify.com/v1/tracks/59A6lBd9QmcD8rQTZPj1xD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/59A6lBd9QmcD8rQTZPj1xD', 'duration_ms': 198971, 'time_signature': 4}"
310,6jELly6djU4Muled8J4qRx,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Next to Me - Samual James Remix,"{'danceability': 0.586, 'energy': 0.949, 'key': 7, 'loudness': -4.349, 'mode': 0, 'speechiness': 0.411, 'acousticness': 0.00652, 'instrumentalness': 9.13e-05, 'liveness': 0.118, 'valence': 0.325, 'tempo': 128.001, 'type': 'audio_features', 'id': '6jELly6djU4Muled8J4qRx', 'uri': 'spotify:track:6jELly6djU4Muled8J4qRx', 'track_href': 'https://api.spotify.com/v1/tracks/6jELly6djU4Muled8J4qRx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6jELly6djU4Muled8J4qRx', 'duration_ms': 296002, 'time_signature': 4}"
311,2PI1ewH6WZ7sfGttlyLgc9,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Next to Me - Reso Remix,"{'danceability': 0.451, 'energy': 0.932, 'key': 8, 'loudness': -3.491, 'mode': 0, 'speechiness': 0.191, 'acousticness': 0.0029, 'instrumentalness': 0.021, 'liveness': 0.181, 'valence': 0.503, 'tempo': 172.048, 'type': 'audio_features', 'id': '2PI1ewH6WZ7sfGttlyLgc9', 'uri': 'spotify:track:2PI1ewH6WZ7sfGttlyLgc9', 'track_href': 'https://api.spotify.com/v1/tracks/2PI1ewH6WZ7sfGttlyLgc9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PI1ewH6WZ7sfGttlyLgc9', 'duration_ms': 253440, 'time_signature': 4}"
312,6ZixfeFT8V0Nle1rMZAekY,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Next to Me,"{'danceability': 0.596, 'energy': 0.752, 'key': 11, 'loudness': -4.904, 'mode': 1, 'speechiness': 0.07, 'acousticness': 0.785, 'instrumentalness': 0.000419, 'liveness': 0.105, 'valence': 0.306, 'tempo': 127.06, 'type': 'audio_features', 'id': '6ZixfeFT8V0Nle1rMZAekY', 'uri': 'spotify:track:6ZixfeFT8V0Nle1rMZAekY', 'track_href': 'https://api.spotify.com/v1/tracks/6ZixfeFT8V0Nle1rMZAekY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ZixfeFT8V0Nle1rMZAekY', 'duration_ms': 202169, 'time_signature': 4}"
313,0T3V4JscoCNAfi0CySfnkJ,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Can't Stop Drinking About You - Extended,"{'danceability': 0.7, 'energy': 0.722, 'key': 3, 'loudness': -5.697, 'mode': 0, 'speechiness': 0.0612, 'acousticness': 0.0859, 'instrumentalness': 0.0114, 'liveness': 0.0577, 'valence': 0.766, 'tempo': 128.986, 'type': 'audio_features', 'id': '0T3V4JscoCNAfi0CySfnkJ', 'uri': 'spotify:track:0T3V4JscoCNAfi0CySfnkJ', 'track_href': 'https://api.spotify.com/v1/tracks/0T3V4JscoCNAfi0CySfnkJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0T3V4JscoCNAfi0CySfnkJ', 'duration_ms': 314246, 'time_signature': 4}"
314,5m5vDr9hWKgAH8yYmSHZbu,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Radio Edit,"{'danceability': 0.611, 'energy': 0.78, 'key': 5, 'loudness': -3.351, 'mode': 0, 'speechiness': 0.0369, 'acousticness': 0.0205, 'instrumentalness': 2.98e-05, 'liveness': 0.319, 'valence': 0.587, 'tempo': 127.989, 'type': 'audio_features', 'id': '5m5vDr9hWKgAH8yYmSHZbu', 'uri': 'spotify:track:5m5vDr9hWKgAH8yYmSHZbu', 'track_href': 'https://api.spotify.com/v1/tracks/5m5vDr9hWKgAH8yYmSHZbu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5m5vDr9hWKgAH8yYmSHZbu', 'duration_ms': 202504, 'time_signature': 4}"
315,2qrxN0FFVOlv6Avr5VXsHc,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Bottai Remix,"{'danceability': 0.767, 'energy': 0.825, 'key': 5, 'loudness': -5.22, 'mode': 0, 'speechiness': 0.0524, 'acousticness': 0.00221, 'instrumentalness': 0.278, 'liveness': 0.0675, 'valence': 0.83, 'tempo': 128.002, 'type': 'audio_features', 'id': '2qrxN0FFVOlv6Avr5VXsHc', 'uri': 'spotify:track:2qrxN0FFVOlv6Avr5VXsHc', 'track_href': 'https://api.spotify.com/v1/tracks/2qrxN0FFVOlv6Avr5VXsHc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2qrxN0FFVOlv6Avr5VXsHc', 'duration_ms': 317999, 'time_signature': 4}"
316,0MJzv4v0ZFBuYRPol5ABMw,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - CamelPhat Remix,"{'danceability': 0.867, 'energy': 0.912, 'key': 8, 'loudness': -6.888, 'mode': 1, 'speechiness': 0.0631, 'acousticness': 0.0141, 'instrumentalness': 0.00602, 'liveness': 0.0545, 'valence': 0.429, 'tempo': 122.994, 'type': 'audio_features', 'id': '0MJzv4v0ZFBuYRPol5ABMw', 'uri': 'spotify:track:0MJzv4v0ZFBuYRPol5ABMw', 'track_href': 'https://api.spotify.com/v1/tracks/0MJzv4v0ZFBuYRPol5ABMw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0MJzv4v0ZFBuYRPol5ABMw', 'duration_ms': 352644, 'time_signature': 4}"
317,2p9zu0bkMaXvkiEvENFo4Y,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Drumsound & Bassline Smith Remix,"{'danceability': 0.429, 'energy': 0.967, 'key': 5, 'loudness': -3.729, 'mode': 0, 'speechiness': 0.0461, 'acousticness': 0.000372, 'instrumentalness': 0.304, 'liveness': 0.346, 'valence': 0.118, 'tempo': 174.024, 'type': 'audio_features', 'id': '2p9zu0bkMaXvkiEvENFo4Y', 'uri': 'spotify:track:2p9zu0bkMaXvkiEvENFo4Y', 'track_href': 'https://api.spotify.com/v1/tracks/2p9zu0bkMaXvkiEvENFo4Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2p9zu0bkMaXvkiEvENFo4Y', 'duration_ms': 275478, 'time_signature': 4}"
318,7yoaQYnCIjNjqFcAMMltG5,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Radio Edit,"{'danceability': 0.611, 'energy': 0.78, 'key': 5, 'loudness': -3.351, 'mode': 0, 'speechiness': 0.0369, 'acousticness': 0.0205, 'instrumentalness': 2.98e-05, 'liveness': 0.319, 'valence': 0.587, 'tempo': 127.989, 'type': 'audio_features', 'id': '7yoaQYnCIjNjqFcAMMltG5', 'uri': 'spotify:track:7yoaQYnCIjNjqFcAMMltG5', 'track_href': 'https://api.spotify.com/v1/tracks/7yoaQYnCIjNjqFcAMMltG5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yoaQYnCIjNjqFcAMMltG5', 'duration_ms': 202504, 'time_signature': 4}"
319,02U8xbDYVHbNcoEI2VZhPu,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Radio Edit,"{'danceability': 0.611, 'energy': 0.78, 'key': 5, 'loudness': -3.351, 'mode': 0, 'speechiness': 0.0369, 'acousticness': 0.0205, 'instrumentalness': 2.98e-05, 'liveness': 0.319, 'valence': 0.587, 'tempo': 127.989, 'type': 'audio_features', 'id': '02U8xbDYVHbNcoEI2VZhPu', 'uri': 'spotify:track:02U8xbDYVHbNcoEI2VZhPu', 'track_href': 'https://api.spotify.com/v1/tracks/02U8xbDYVHbNcoEI2VZhPu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/02U8xbDYVHbNcoEI2VZhPu', 'duration_ms': 202504, 'time_signature': 4}"
320,0opM35zVuzzO3N7sm2OYTD,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Parachute - Zastenker Remix,"{'danceability': 0.642, 'energy': 0.791, 'key': 5, 'loudness': -7.236, 'mode': 0, 'speechiness': 0.0345, 'acousticness': 0.00192, 'instrumentalness': 0.789, 'liveness': 0.118, 'valence': 0.626, 'tempo': 112.002, 'type': 'audio_features', 'id': '0opM35zVuzzO3N7sm2OYTD', 'uri': 'spotify:track:0opM35zVuzzO3N7sm2OYTD', 'track_href': 'https://api.spotify.com/v1/tracks/0opM35zVuzzO3N7sm2OYTD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0opM35zVuzzO3N7sm2OYTD', 'duration_ms': 313597, 'time_signature': 4}"
321,0MOiv7WTXCqvm89lVCf9C8,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Million Voices - Radio Edit,"{'danceability': 0.582, 'energy': 0.894, 'key': 8, 'loudness': -6.298, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.0022, 'instrumentalness': 0.0223, 'liveness': 0.0664, 'valence': 0.0694, 'tempo': 125.946, 'type': 'audio_features', 'id': '0MOiv7WTXCqvm89lVCf9C8', 'uri': 'spotify:track:0MOiv7WTXCqvm89lVCf9C8', 'track_href': 'https://api.spotify.com/v1/tracks/0MOiv7WTXCqvm89lVCf9C8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0MOiv7WTXCqvm89lVCf9C8', 'duration_ms': 192867, 'time_signature': 4}"
322,6VcxDCQI7eDXZqaZchcOBX,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,iTrack - Radio Mix,"{'danceability': 0.526, 'energy': 0.943, 'key': 1, 'loudness': -4.142, 'mode': 1, 'speechiness': 0.0611, 'acousticness': 0.00805, 'instrumentalness': 0.963, 'liveness': 0.321, 'valence': 0.138, 'tempo': 124.919, 'type': 'audio_features', 'id': '6VcxDCQI7eDXZqaZchcOBX', 'uri': 'spotify:track:6VcxDCQI7eDXZqaZchcOBX', 'track_href': 'https://api.spotify.com/v1/tracks/6VcxDCQI7eDXZqaZchcOBX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6VcxDCQI7eDXZqaZchcOBX', 'duration_ms': 186787, 'time_signature': 3}"
323,5V2TkzPUduEdFcgWnhXdsr,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,iTrack - Radio Edit,"{'danceability': 0.367, 'energy': 0.945, 'key': 1, 'loudness': -4.136, 'mode': 1, 'speechiness': 0.0612, 'acousticness': 0.00936, 'instrumentalness': 0.966, 'liveness': 0.349, 'valence': 0.173, 'tempo': 123.188, 'type': 'audio_features', 'id': '5V2TkzPUduEdFcgWnhXdsr', 'uri': 'spotify:track:5V2TkzPUduEdFcgWnhXdsr', 'track_href': 'https://api.spotify.com/v1/tracks/5V2TkzPUduEdFcgWnhXdsr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5V2TkzPUduEdFcgWnhXdsr', 'duration_ms': 185067, 'time_signature': 3}"
324,6YXzDf0eK8QTbrdM6hx56s,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,iTrack (Radio Edit),"{'danceability': 0.385, 'energy': 0.942, 'key': 1, 'loudness': -4.148, 'mode': 1, 'speechiness': 0.0649, 'acousticness': 0.00849, 'instrumentalness': 0.96, 'liveness': 0.33, 'valence': 0.145, 'tempo': 123.857, 'type': 'audio_features', 'id': '6YXzDf0eK8QTbrdM6hx56s', 'uri': 'spotify:track:6YXzDf0eK8QTbrdM6hx56s', 'track_href': 'https://api.spotify.com/v1/tracks/6YXzDf0eK8QTbrdM6hx56s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6YXzDf0eK8QTbrdM6hx56s', 'duration_ms': 186787, 'time_signature': 3}"
